player_code,web_name,fixture_id,position_id,gameweek,minutes,mins_score,goals_score,assists_score,xg_score,xgi_score,cs_score,bonus_score,goals_conceded_score,xgc_score,composite_score,season
482442,P.M.Sarr,239,3,24,45,2.9684210526315793,6.3059701492537314,6.272388059701492,4.861940298507463,3.6865671641791042,5.197761194029851,2.4440298507462686,8.522388059701491,6.507462686567164,5.922774941084054,2526
244723,Mitchell,237,2,24,90,6.6,7.708333333333333,1.8250000000000002,2.5,2.966666666666667,9.166666666666668,7.625,3.041666666666667,1.9583333333333335,5.914166666666667,2526
204580,Janelt,231,3,24,90,3.7052631578947373,2.4440298507462686,8.89179104477612,3.1492537313432836,5.5,7.313432835820896,5.667910447761194,7.246268656716418,5.164179104477612,5.843660644147682,2526
97032,Virgil,235,2,24,90,6.684210526315789,7.708333333333333,1.8250000000000002,3.0,2.6333333333333333,8.541666666666666,6.833333333333333,2.0000000000000004,3.4166666666666665,5.77467105263158,2526
432422,Tonali,235,3,24,90,5.38421052631579,2.4440298507462686,4.0559701492537314,5.902985074626866,5.76865671641791,9.194029850746269,4.324626865671641,3.5522388059701497,3.753731343283582,5.76304791830322,2526
174592,Edwards,238,3,24,68,2.681578947368421,4.761194029850746,6.272388059701492,3.6529850746268657,5.298507462686567,2.8134328358208958,5.063432835820896,7.615671641791044,6.843283582089552,5.753381775333857,2526
544877,Kerkez,235,2,24,90,5.276315789473684,7.708333333333333,3.8,2.7833333333333337,2.483333333333334,6.125,6.833333333333333,4.291666666666666,5.5,5.734298245614036,2526
647671,Mané,240,4,24,90,2.8842105263157896,4.923076923076923,7.923076923076923,2.6153846153846154,4.0,5.384615384615384,6.884615384615385,6.192307692307692,7.000000000000001,5.712267206477733,2526
438234,Marmoush,239,3,24,1,1.7315789473684209,4.761194029850746,4.0559701492537314,5.970149253731344,4.593283582089552,2.8134328358208958,6.272388059701492,9.361940298507463,9.597014925373134,5.707075805184603,2526
427623,Richards,237,2,24,90,5.715789473684211,7.708333333333333,1.8250000000000002,2.4000000000000004,2.8333333333333335,8.541666666666666,4.333333333333333,4.291666666666666,3.833333333333333,5.698245614035089,2526
180135,Longstaff,234,3,24,45,3.4394736842105265,4.761194029850746,6.272388059701492,3.921641791044776,4.761194029850746,2.8134328358208958,6.272388059701492,5.063432835820896,6.776119402985075,5.597454831107621,2526
456512,Ndoye,237,3,24,20,3.7131578947368418,4.761194029850746,6.272388059701492,3.5522388059701493,4.425373134328359,3.988805970149254,6.272388059701492,5.432835820895522,6.440298507462687,5.589562058130401,2526
247412,Strand Larsen,240,4,24,20,4.681578947368421,3.5384615384615383,5.961538461538462,5.384615384615384,5.615384615384615,6.3076923076923075,2.3846153846153846,1.6923076923076918,2.615384615384616,5.559696356275303,2526
206915,C.Jones,235,3,24,6,3.860526315789474,2.4440298507462686,6.272388059701492,4.962686567164178,6.3059701492537314,3.988805970149254,4.324626865671641,4.458955223880597,5.029850746268656,5.514970542026709,2526
223541,Chiesa,235,3,24,6,1.6210526315789475,6.3059701492537314,4.0559701492537314,5.332089552238806,3.955223880597015,1.6380597014925373,2.4440298507462686,8.791044776119403,9.328358208955224,5.505948546739984,2526
214225,Rodon,234,2,24,90,6.052631578947368,9.0,1.8250000000000002,2.6333333333333333,2.0,4.958333333333334,7.625,1.291666666666667,2.5833333333333335,5.4319298245614025,2526
488213,Tolu,240,4,24,90,3.205263157894737,3.5384615384615383,5.961538461538462,4.923076923076923,4.923076923076923,5.384615384615384,4.346153846153847,4.0,6.3076923076923075,5.429372469635627,2526
547027,Diarra,238,3,24,79,2.3026315789473686,4.761194029850746,6.272388059701492,4.223880597014926,2.880597014925373,5.197761194029851,5.667910447761194,9.630597014925373,9.261194029850746,5.416606441476826,2526
152551,Lerma,237,3,24,90,3.6868421052631577,2.4440298507462686,7.917910447761194,4.66044776119403,4.156716417910448,6.33955223880597,5.667910447761194,6.809701492537313,6.708955223880596,5.383423016496465,2526
465694,N.Gonzalez,239,3,24,20,4.555263157894737,4.761194029850746,1.9738805970149254,3.082089552238806,3.787313432835821,9.194029850746269,4.324626865671641,6.037313432835821,5.365671641791044,5.373212882953653,2526
221466,Senesi,240,2,24,90,6.336842105263157,3.9166666666666665,5.725,2.716666666666667,3.966666666666667,7.833333333333334,8.25,1.1666666666666665,1.7500000000000004,5.343684210526316,2526
551483,A.Jimenez,240,2,24,85,4.715789473684211,7.708333333333333,4.999999999999999,2.666666666666667,2.6,4.958333333333334,2.458333333333333,2.75,4.0,5.339912280701755,2526
17761,Tarkowski,232,2,24,90,6.684210526315789,3.9166666666666665,3.8,3.233333333333334,3.333333333333333,9.625,8.25,3.458333333333333,1.1666666666666665,5.280504385964912,2526
95658,Maguire,236,2,24,90,2.6078947368421055,7.708333333333333,3.8,2.283333333333333,1.4666666666666668,4.958333333333334,6.041666666666667,8.708333333333334,8.25,5.263706140350877,2526
232892,Bassey,236,2,24,4,4.58421052631579,7.708333333333333,1.8250000000000002,2.583333333333334,1.9500000000000002,4.958333333333334,8.25,3.9166666666666665,5.166666666666666,5.17967105263158,2526
231416,F.Kadıoğlu,232,2,24,90,5.921052631578947,3.9166666666666665,3.8,3.4166666666666665,3.783333333333333,7.208333333333333,6.833333333333333,3.458333333333333,2.75,5.146688596491228,2526
437499,Lacroix,237,2,24,90,6.684210526315789,3.9166666666666665,4.999999999999999,3.5,2.8000000000000003,9.166666666666668,6.833333333333333,3.041666666666667,1.9583333333333335,5.142587719298246,2526
487676,Hume,238,2,24,90,6.173684210526315,3.9166666666666665,3.8,3.4666666666666672,3.0666666666666664,8.541666666666666,6.833333333333333,4.666666666666667,2.416666666666667,5.103201754385966,2526
647850,Kostoulas,232,4,24,20,1.5315789473684212,4.923076923076923,5.961538461538462,3.5384615384615383,3.076923076923077,3.769230769230769,5.038461538461538,8.153846153846153,8.846153846153847,5.086619433198381,2526
108413,Hughes,237,3,24,90,3.792105263157895,2.4440298507462686,4.0559701492537314,4.761194029850746,5.029850746268657,6.33955223880597,2.4440298507462686,6.33955223880597,5.634328358208956,5.0849941084053425,2526
154561,Raya,234,1,24,90,6.684210526315789,5.714285714285714,1.5214285714285714,1.0,1.0,10.0,6.142857142857142,8.714285714285715,8.285714285714285,5.084849624060151,2526
