id,code,first_name,second_name,web_name,photo,element_type,season
500,538207,William,Osula,Osula,https://resources.premierleague.com/premierleague25/photos/players/110x140/538207.png,4,2526
501,599303,Sean,Neave,Neave,https://resources.premierleague.com/premierleague25/photos/players/110x140/599303.png,4,2526
674,225321,Aaron,Ramsdale,Ramsdale,https://resources.premierleague.com/premierleague25/photos/players/110x140/225321.png,1,2526
684,465642,Malick,Thiaw,Thiaw,https://resources.premierleague.com/premierleague25/photos/players/110x140/465642.png,2,2526
689,623110,Seung-Soo,Park,Seung soo,https://resources.premierleague.com/premierleague25/photos/players/110x140/623110.png,3,2526
714,470313,Nick,Woltemade,Woltemade,https://resources.premierleague.com/premierleague25/photos/players/110x140/470313.png,4,2526
753,19236,John,Ruddy,Ruddy,https://resources.premierleague.com/premierleague25/photos/players/110x140/19236.png,1,2526
765,553746,Leo,Shahar,Shahar,https://resources.premierleague.com/premierleague25/photos/players/110x140/553746.png,2,2526
772,666607,Sam,Alabi,Alabi,https://resources.premierleague.com/premierleague25/photos/players/110x140/666607.png,3,2526
12,206325,Oleksandr,Zinchenko,Zinchenko,https://resources.premierleague.com/premierleague25/photos/players/110x140/206325.png,2,2526
400,88248,Stefan,Ortega Moreno,Ortega Moreno,https://resources.premierleague.com/premierleague25/photos/players/110x140/88248.png,1,2526
426,432714,James,McAtee,McAtee,https://resources.premierleague.com/premierleague25/photos/players/110x140/432714.png,3,2526
502,85633,Matz,Sels,Sels,https://resources.premierleague.com/premierleague25/photos/players/110x140/85633.png,1,2526
503,475123,Carlos Miguel,dos Santos Pereira,C.Miguel,https://resources.premierleague.com/premierleague25/photos/players/110x140/475123.png,1,2526
504,224068,Matt,Turner,Turner,https://resources.premierleague.com/premierleague25/photos/players/110x140/224068.png,1,2526
505,227444,Nikola,Milenković,Milenković,https://resources.premierleague.com/premierleague25/photos/players/110x140/227444.png,2,2526
506,575476,Murillo,Costa dos Santos,Murillo,https://resources.premierleague.com/premierleague25/photos/players/110x140/575476.png,2,2526
507,159506,Ola,Aina,Aina,https://resources.premierleague.com/premierleague25/photos/players/110x140/159506.png,2,2526
508,215136,Neco,Williams,N.Williams,https://resources.premierleague.com/premierleague25/photos/players/110x140/215136.png,2,2526
509,451432,David,Mota Veiga Teixeira do Carmo,David Carmo,https://resources.premierleague.com/premierleague25/photos/players/110x140/451432.png,2,2526
510,575458,Jair,Paula da Cunha Filho,Jair Cunha,https://resources.premierleague.com/premierleague25/photos/players/110x140/575458.png,2,2526
511,485047,Felipe,Rodrigues da Silva,Morato,https://resources.premierleague.com/premierleague25/photos/players/110x140/485047.png,2,2526
512,204822,Omar,Richards,O.Richards,https://resources.premierleague.com/premierleague25/photos/players/110x140/204822.png,2,2526
513,549067,Zach,Abbott,Abbott,https://resources.premierleague.com/premierleague25/photos/players/110x140/549067.png,2,2526
514,90585,Willy,Boly,Boly,https://resources.premierleague.com/premierleague25/photos/players/110x140/90585.png,2,2526
515,222531,Morgan,Gibbs-White,Gibbs-White,https://resources.premierleague.com/premierleague25/photos/players/110x140/222531.png,3,2526
516,209046,Callum,Hudson-Odoi,Hudson-Odoi,https://resources.premierleague.com/premierleague25/photos/players/110x140/209046.png,3,2526
517,215379,Elliot,Anderson,Anderson,https://resources.premierleague.com/premierleague25/photos/players/110x140/215379.png,3,2526
518,510500,João Pedro,Ferreira da Silva,Jota,https://resources.premierleague.com/premierleague25/photos/players/110x140/510500.png,3,2526
519,250199,Nicolás,Domínguez,Dominguez,https://resources.premierleague.com/premierleague25/photos/players/110x140/250199.png,3,2526
520,243345,Lewis,O'Brien,O'Brien,https://resources.premierleague.com/premierleague25/photos/players/110x140/243345.png,3,2526
521,210462,Ibrahim,Sangaré,Sangaré,https://resources.premierleague.com/premierleague25/photos/players/110x140/210462.png,3,2526
522,204968,Ryan,Yates,Yates,https://resources.premierleague.com/premierleague25/photos/players/110x140/204968.png,3,2526
523,569014,Eric,da Silva Moreira,Da Silva Moreira,https://resources.premierleague.com/premierleague25/photos/players/110x140/569014.png,3,2526
524,495161,Marko,Stamenić,Stamenic,https://resources.premierleague.com/premierleague25/photos/players/110x140/495161.png,3,2526
525,60689,Chris,Wood,Wood,https://resources.premierleague.com/premierleague25/photos/players/110x140/60689.png,4,2526
526,482973,Igor Jesus,Maciel da Cruz,Igor Jesus,https://resources.premierleague.com/premierleague25/photos/players/110x140/482973.png,4,2526
527,210156,Taiwo,Awoniyi,Awoniyi,https://resources.premierleague.com/premierleague25/photos/players/110x140/210156.png,4,2526
669,456512,Dan,Ndoye,Ndoye,https://resources.premierleague.com/premierleague25/photos/players/110x140/456512.png,3,2526
675,107265,Angus,Gunn,Gunn,https://resources.premierleague.com/premierleague25/photos/players/110x140/107265.png,1,2526
693,503301,Omari,Hutchinson,Hutchinson,https://resources.premierleague.com/premierleague25/photos/players/110x140/503301.png,3,2526
696,465680,Arnaud,Kalimuendo,Kalimuendo,https://resources.premierleague.com/premierleague25/photos/players/110x140/465680.png,4,2526
715,221389,John Victor,Maciel Furtado,John,https://resources.premierleague.com/premierleague25/photos/players/110x140/221389.png,1,2526
716,500151,Nicolò,Savona,Savona,https://resources.premierleague.com/premierleague25/photos/players/110x140/500151.png,2,2526
729,560441,Luis Eduardo,Soares da Silva,Cuiabano,https://resources.premierleague.com/premierleague25/photos/players/110x140/560441.png,2,2526
734,476887,Dilane,Bakwa,Bakwa,https://resources.premierleague.com/premierleague25/photos/players/110x140/476887.png,3,2526
805,469130,Lorenzo,Lucca,Lucca,https://resources.premierleague.com/premierleague25/photos/players/110x140/469130.png,4,2526
814,470315,Luca,Netz,Netz,https://resources.premierleague.com/premierleague25/photos/players/110x140/470315.png,2,2526
835,568159,Archie,Whitehall,Whitehall,https://resources.premierleague.com/premierleague25/photos/players/110x140/568159.png,3,2526
836,590040,Jimmy,Sinclair,Sinclair,https://resources.premierleague.com/premierleague25/photos/players/110x140/590040.png,3,2526
841,687076,Lamin,Sillah,Sillah,https://resources.premierleague.com/premierleague25/photos/players/110x140/687076.png,4,2526
528,232571,Anthony,Patterson,Patterson,https://resources.premierleague.com/premierleague25/photos/players/110x140/232571.png,1,2526
529,74854,Simon,Moore,Moore,https://resources.premierleague.com/premierleague25/photos/players/110x140/74854.png,1,2526
530,490000,Blondy,Nna Noukeu,Nna Noukeu,https://resources.premierleague.com/premierleague25/photos/players/110x140/490000.png,1,2526
531,223827,Daniel,Ballard,Ballard,https://resources.premierleague.com/premierleague25/photos/players/110x140/223827.png,2,2526
532,487676,Trai,Hume,Hume,https://resources.premierleague.com/premierleague25/photos/players/110x140/487676.png,2,2526
533,220684,Aji,Alese,Alese,https://resources.premierleague.com/premierleague25/photos/players/110x140/220684.png,2,2526
534,232820,Joe,Anderson,Anderson,https://resources.premierleague.com/premierleague25/photos/players/110x140/232820.png,2,2526
535,461195,Dennis,Cirkin,Cirkin,https://resources.premierleague.com/premierleague25/photos/players/110x140/461195.png,2,2526
536,477547,Leo Fuhr,Hjelde,Hjelde,https://resources.premierleague.com/premierleague25/photos/players/110x140/477547.png,2,2526
537,492066,Niall,Huggins,Huggins,https://resources.premierleague.com/premierleague25/photos/players/110x140/492066.png,2,2526
538,514613,Zak,Johnson,Johnson,https://resources.premierleague.com/premierleague25/photos/players/110x140/514613.png,2,2526
539,167512,Luke,O'Nien,O'Nien,https://resources.premierleague.com/premierleague25/photos/players/110x140/167512.png,2,2526
540,465702,Timothée,Pembélé,Pembele,https://resources.premierleague.com/premierleague25/photos/players/110x140/465702.png,2,2526
541,434399,Reinildo,Mandava,Reinildo,https://resources.premierleague.com/premierleague25/photos/players/110x140/434399.png,2,2526
542,519634,Jenson,Seelt,Seelt,https://resources.premierleague.com/premierleague25/photos/players/110x140/519634.png,2,2526
543,535818,Simon,Adingra,Adingra,https://resources.premierleague.com/premierleague25/photos/players/110x140/535818.png,3,2526
544,547027,Habib,Diarra,Diarra,https://resources.premierleague.com/premierleague25/photos/players/110x140/547027.png,3,2526
545,124165,Patrick,Roberts,Roberts,https://resources.premierleague.com/premierleague25/photos/players/110x140/124165.png,3,2526
546,626844,Milan,Aleksić,Aleksić,https://resources.premierleague.com/premierleague25/photos/players/110x140/626844.png,3,2526
547,484420,Enzo,Le Fée,E.Le Fée,https://resources.premierleague.com/premierleague25/photos/players/110x140/484420.png,3,2526
548,461199,Romaine,Mundle,Mundle,https://resources.premierleague.com/premierleague25/photos/players/110x140/461199.png,3,2526
549,223336,Dan,Neil,Neil,https://resources.premierleague.com/premierleague25/photos/players/110x140/223336.png,3,2526
550,215460,Ian,Poveda-Ocampo,Poveda,https://resources.premierleague.com/premierleague25/photos/players/110x140/215460.png,3,2526
551,554197,Chris,Rigg,Rigg,https://resources.premierleague.com/premierleague25/photos/players/110x140/554197.png,3,2526
552,577669,Noah,Sadiki,Sadiki,https://resources.premierleague.com/premierleague25/photos/players/110x140/577669.png,3,2526
553,549912,Chemsdine,Talbi,Talbi,https://resources.premierleague.com/premierleague25/photos/players/110x140/549912.png,3,2526
554,477851,Abdoullah,Ba,Ba,https://resources.premierleague.com/premierleague25/photos/players/110x140/477851.png,3,2526
555,171422,Alan,Browne,Browne,https://resources.premierleague.com/premierleague25/photos/players/110x140/171422.png,3,2526
556,458297,Pierre,Ekwah Elimby,Ekwah,https://resources.premierleague.com/premierleague25/photos/players/110x140/458297.png,3,2526
557,547410,Harrison,Jones,H.Jones,https://resources.premierleague.com/premierleague25/photos/players/110x140/547410.png,3,2526
558,493837,Jay,Matete,Matete,https://resources.premierleague.com/premierleague25/photos/players/110x140/493837.png,3,2526
559,500696,Nectarios,Triantis,Triantis,https://resources.premierleague.com/premierleague25/photos/players/110x140/500696.png,3,2526
560,437505,Wilson,Isidor,Isidor,https://resources.premierleague.com/premierleague25/photos/players/110x140/437505.png,4,2526
561,564406,Eliezer,Mayenda Dossou,Mayenda,https://resources.premierleague.com/premierleague25/photos/players/110x140/564406.png,4,2526
562,611975,Ahmed,Abdullahi,Abdullahi,https://resources.premierleague.com/premierleague25/photos/players/110x140/611975.png,4,2526
563,551153,Luís Hemir,Silva Semedo,Luís Hemir,https://resources.premierleague.com/premierleague25/photos/players/110x140/551153.png,4,2526
564,440955,Nazarii,Rusyn,Rusyn,https://resources.premierleague.com/premierleague25/photos/players/110x140/440955.png,4,2526
668,84450,Granit,Xhaka,Xhaka,https://resources.premierleague.com/premierleague25/photos/players/110x140/84450.png,3,2526
670,498016,Robin,Roefs,Roefs,https://resources.premierleague.com/premierleague25/photos/players/110x140/498016.png,1,2526
678,105717,Arthur,Masuaku,Masuaku,https://resources.premierleague.com/premierleague25/photos/players/110x140/105717.png,2,2526
683,201895,Omar,Alderete,Alderete,https://resources.premierleague.com/premierleague25/photos/players/110x140/201895.png,2,2526
694,200834,Nordi,Mukiele,Mukiele,https://resources.premierleague.com/premierleague25/photos/players/110x140/200834.png,2,2526
724,247955,Lutsharel,Geertruida,Geertruida,https://resources.premierleague.com/premierleague25/photos/players/110x140/247955.png,2,2526
730,441264,Brian,Brobbey,Brobbey,https://resources.premierleague.com/premierleague25/photos/players/110x140/441264.png,4,2526
735,110504,Bertrand,Traoré,Traoré,https://resources.premierleague.com/premierleague25/photos/players/110x140/110504.png,3,2526
774,232356,Jenson,Jones,Jenson Jones,https://resources.premierleague.com/premierleague25/photos/players/110x140/232356.png,2,2526
775,604211,Tymur,Tutierov,Tutierov,https://resources.premierleague.com/premierleague25/photos/players/110x140/604211.png,3,2526
800,699989,Djiamgone Jocelin Ta,Bi,Jocelin.T,https://resources.premierleague.com/premierleague25/photos/players/110x140/699989.png,3,2526
812,515046,Melker,Ellborg,Ellborg,https://resources.premierleague.com/premierleague25/photos/players/110x140/515046.png,1,2526
813,536661,Nilson,Angulo,Angulo,https://resources.premierleague.com/premierleague25/photos/players/110x140/536661.png,3,2526
821,570929,Jack,Whittaker,Whittaker,https://resources.premierleague.com/premierleague25/photos/players/110x140/570929.png,3,2526
822,571087,Jaydon,Jones,Jones,https://resources.premierleague.com/premierleague25/photos/players/110x140/571087.png,3,2526
565,184254,Guglielmo,Vicario,Vicario,https://resources.premierleague.com/premierleague25/photos/players/110x140/184254.png,1,2526
566,214572,Brandon,Austin,Austin,https://resources.premierleague.com/premierleague25/photos/players/110x140/214572.png,1,2526
567,485055,Antonín,Kinský,Kinsky,https://resources.premierleague.com/premierleague25/photos/players/110x140/485055.png,1,2526
568,441164,Pedro,Porro Sauceda,Pedro Porro,https://resources.premierleague.com/premierleague25/photos/players/110x140/441164.png,2,2526
569,221632,Cristian,Romero,Romero,https://resources.premierleague.com/premierleague25/photos/players/110x140/221632.png,2,2526
570,135720,Kevin,Danso,Danso,https://resources.premierleague.com/premierleague25/photos/players/110x140/135720.png,2,2526
571,115556,Ben,Davies,Davies,https://resources.premierleague.com/premierleague25/photos/players/110x140/115556.png,2,2526
572,493125,Radu,Drăgușin,Dragusin,https://resources.premierleague.com/premierleague25/photos/players/110x140/493125.png,2,2526
573,232859,Djed,Spence,Spence,https://resources.premierleague.com/premierleague25/photos/players/110x140/232859.png,2,2526
574,487053,Destiny,Udogie,Udogie,https://resources.premierleague.com/premierleague25/photos/players/110x140/487053.png,2,2526
575,491279,Micky,van de Ven,Van de Ven,https://resources.premierleague.com/premierleague25/photos/players/110x140/491279.png,2,2526
576,548308,Ashley,Phillips,Phillips,https://resources.premierleague.com/premierleague25/photos/players/110x140/548308.png,2,2526
577,553299,Takai,Kōta,Takai,https://resources.premierleague.com/premierleague25/photos/players/110x140/553299.png,2,2526
578,610799,Luka,Vušković,Vuskovic,https://resources.premierleague.com/premierleague25/photos/players/110x140/610799.png,2,2526
579,85971,Son,Heung-min,Son,https://resources.premierleague.com/premierleague25/photos/players/110x140/85971.png,3,2526
581,172780,James,Maddison,Maddison,https://resources.premierleague.com/premierleague25/photos/players/110x140/172780.png,3,2526
582,460842,Mohammed,Kudus,Kudus,https://resources.premierleague.com/premierleague25/photos/players/110x140/460842.png,3,2526
583,445044,Dejan,Kulusevski,Kulusevski,https://resources.premierleague.com/premierleague25/photos/players/110x140/445044.png,3,2526
584,511499,Mathys,Tel,Tel,https://resources.premierleague.com/premierleague25/photos/players/110x140/511499.png,3,2526
585,202993,Rodrigo,Bentancur,Bentancur,https://resources.premierleague.com/premierleague25/photos/players/110x140/202993.png,3,2526
586,570526,Lucas,Bergvall,Bergvall,https://resources.premierleague.com/premierleague25/photos/players/110x140/570526.png,3,2526
587,227127,Yves,Bissouma,Bissouma,https://resources.premierleague.com/premierleague25/photos/players/110x140/227127.png,3,2526
588,550839,Wilson,Odobert,Odobert,https://resources.premierleague.com/premierleague25/photos/players/110x140/550839.png,3,2526
589,235674,Manor,Solomon,Solomon,https://resources.premierleague.com/premierleague25/photos/players/110x140/235674.png,3,2526
590,436234,Bryan,Gil Salvatierra,Bryan,https://resources.premierleague.com/premierleague25/photos/players/110x140/436234.png,3,2526
591,547701,Archie,Gray,Gray,https://resources.premierleague.com/premierleague25/photos/players/110x140/547701.png,3,2526
592,499721,Mikey,Moore,Moore,https://resources.premierleague.com/premierleague25/photos/players/110x140/499721.png,3,2526
593,482442,Pape Matar,Sarr,P.M.Sarr,https://resources.premierleague.com/premierleague25/photos/players/110x140/482442.png,3,2526
594,623095,Yang,Min-hyeok,Min-hyeok,https://resources.premierleague.com/premierleague25/photos/players/110x140/623095.png,3,2526
595,499726,Callum,Olusesi,Olusesi,https://resources.premierleague.com/premierleague25/photos/players/110x140/499726.png,3,2526
596,154566,Dominic,Solanke-Mitchell,Solanke,https://resources.premierleague.com/premierleague25/photos/players/110x140/154566.png,4,2526
597,212319,Richarlison,de Andrade,Richarlison,https://resources.premierleague.com/premierleague25/photos/players/110x140/212319.png,4,2526
598,552427,Will,Lankshear,Lankshear,https://resources.premierleague.com/premierleague25/photos/players/110x140/552427.png,4,2526
599,490145,Dane,Scarlett,Scarlett,https://resources.premierleague.com/premierleague25/photos/players/110x140/490145.png,4,2526
673,154296,João Maria,Lobo Alves Palhares Costa Palhinha Gonçalves,J.Palhinha,https://resources.premierleague.com/premierleague25/photos/players/110x140/154296.png,3,2526
717,493362,Xavi,Simons,Xavi,https://resources.premierleague.com/premierleague25/photos/players/110x140/493362.png,3,2526
726,247693,Randal,Kolo Muani,Kolo Muani,https://resources.premierleague.com/premierleague25/photos/players/110x140/247693.png,4,2526
745,640419,Jun'ai,Byfield,Byfield,https://resources.premierleague.com/premierleague25/photos/players/110x140/640419.png,2,2526
750,499716,James,Rowswell,Rowswell,https://resources.premierleague.com/premierleague25/photos/players/110x140/499716.png,2,2526
751,590035,Yusuf,Akhamrich,Akhamrich,https://resources.premierleague.com/premierleague25/photos/players/110x140/590035.png,3,2526
790,611917,Lucá,Williams-Barnett,Williams-Barnett,https://resources.premierleague.com/premierleague25/photos/players/110x140/611917.png,3,2526
796,232787,Conor,Gallagher,Gallagher,https://resources.premierleague.com/premierleague25/photos/players/110x140/232787.png,3,2526
804,616221,João Victor,de Souza Menezes,Souza,https://resources.premierleague.com/premierleague25/photos/players/110x140/616221.png,2,2526
811,536134,Rio,Kyerematen,Kyerematen,https://resources.premierleague.com/premierleague25/photos/players/110x140/536134.png,3,2526
818,613232,James,Wilson,Wilson,https://resources.premierleague.com/premierleague25/photos/players/110x140/613232.png,4,2526
326,159533,Adama,Traoré Diarra,Adama,https://resources.premierleague.com/premierleague25/photos/players/110x140/159533.png,3,2526
600,84182,Alphonse,Areola,Areola,https://resources.premierleague.com/premierleague25/photos/players/110x140/84182.png,1,2526
601,82143,Wes,Foderingham,Foderingham,https://resources.premierleague.com/premierleague25/photos/players/110x140/82143.png,1,2526
602,483364,Krisztián,Hegyi,Hegyi,https://resources.premierleague.com/premierleague25/photos/players/110x140/483364.png,1,2526
603,613804,El Hadji Malick,Diouf,Diouf,https://resources.premierleague.com/premierleague25/photos/players/110x140/613804.png,2,2526
604,109533,Emerson,Palmieri dos Santos,Emerson,https://resources.premierleague.com/premierleague25/photos/players/110x140/109533.png,2,2526
605,214048,Maximilian,Kilman,Kilman,https://resources.premierleague.com/premierleague25/photos/players/110x140/214048.png,2,2526
606,233963,Konstantinos,Mavropanos,Mavropanos,https://resources.premierleague.com/premierleague25/photos/players/110x140/233963.png,2,2526
607,210494,Nayef,Aguerd,N.Aguerd,https://resources.premierleague.com/premierleague25/photos/players/110x140/210494.png,2,2526
608,536109,Ollie,Scarles,Scarles,https://resources.premierleague.com/premierleague25/photos/players/110x140/536109.png,2,2526
609,462116,Jean-Clair,Todibo,Todibo,https://resources.premierleague.com/premierleague25/photos/players/110x140/462116.png,2,2526
610,214590,Aaron,Wan-Bissaka,Wan-Bissaka,https://resources.premierleague.com/premierleague25/photos/players/110x140/214590.png,2,2526
611,518438,Kaelan,Casey,Casey,https://resources.premierleague.com/premierleague25/photos/players/110x140/518438.png,2,2526
612,224024,Lucas,Tolentino Coelho de Lima,L.Paquetá,https://resources.premierleague.com/premierleague25/photos/players/110x140/224024.png,3,2526
613,215439,Tomáš,Souček,Souček,https://resources.premierleague.com/premierleague25/photos/players/110x140/215439.png,3,2526
615,450070,Crysencio,Summerville,Summerville,https://resources.premierleague.com/premierleague25/photos/players/110x140/450070.png,3,2526
616,213999,Edson,Álvarez Velázquez,Álvarez,https://resources.premierleague.com/premierleague25/photos/players/110x140/213999.png,3,2526
617,149519,Maxwel,Cornet,Cornet,https://resources.premierleague.com/premierleague25/photos/players/110x140/149519.png,3,2526
618,197024,Guido,Rodríguez,G.Rodriguez,https://resources.premierleague.com/premierleague25/photos/players/110x140/197024.png,3,2526
619,577114,Luis Guilherme,Lira dos Santos,L.Guilherme,https://resources.premierleague.com/premierleague25/photos/players/110x140/577114.png,3,2526
620,490885,George,Earthy,Earthy,https://resources.premierleague.com/premierleague25/photos/players/110x140/490885.png,3,2526
621,229384,Andy,Irving,Irving,https://resources.premierleague.com/premierleague25/photos/players/110x140/229384.png,3,2526
622,518442,Lewis,Orford,Orford,https://resources.premierleague.com/premierleague25/photos/players/110x140/518442.png,3,2526
623,490142,Freddie,Potts,Potts,https://resources.premierleague.com/premierleague25/photos/players/110x140/490142.png,3,2526
624,178186,Jarrod,Bowen,Bowen,https://resources.premierleague.com/premierleague25/photos/players/110x140/178186.png,4,2526
625,91889,Niclas,Füllkrug,Füllkrug,https://resources.premierleague.com/premierleague25/photos/players/110x140/91889.png,4,2526
626,565431,Callum,Marshall,Marshall,https://resources.premierleague.com/premierleague25/photos/players/110x140/565431.png,4,2526
659,158534,Kyle,Walker-Peters,Walker-Peters,https://resources.premierleague.com/premierleague25/photos/players/110x140/158534.png,2,2526
671,75115,Callum,Wilson,Wilson,https://resources.premierleague.com/premierleague25/photos/players/110x140/75115.png,4,2526
679,467189,Mads,Hermansen,Hermansen,https://resources.premierleague.com/premierleague25/photos/players/110x140/467189.png,1,2526
708,551226,Mateus Gonçalo,Espanha Fernandes,M.Fernandes,https://resources.premierleague.com/premierleague25/photos/players/110x140/551226.png,3,2526
718,564940,Soungoutou,Magassa,S.Magassa,https://resources.premierleague.com/premierleague25/photos/players/110x140/564940.png,3,2526
738,37096,Lukasz,Fabianski,Fabianski,https://resources.premierleague.com/premierleague25/photos/players/110x140/37096.png,1,2526
747,602903,Ezra,Mayers,Mayers,https://resources.premierleague.com/premierleague25/photos/players/110x140/602903.png,2,2526
752,643473,Airidas,Golambeckis,Golambeckis,https://resources.premierleague.com/premierleague25/photos/players/110x140/643473.png,2,2526
758,630699,Mohamadou,Kanté,Mohamadou Kanté,https://resources.premierleague.com/premierleague25/photos/players/110x140/630699.png,3,2526
785,530335,Pablo Felipe,Pereira de Jesus,Pablo,https://resources.premierleague.com/premierleague25/photos/players/110x140/530335.png,4,2526
791,247670,Valentín,Castellanos,Taty,https://resources.premierleague.com/premierleague25/photos/players/110x140/247670.png,4,2526
802,572702,Keiber,Lamadrid,Lamadrid,https://resources.premierleague.com/premierleague25/photos/players/110x140/572702.png,3,2526
815,220362,Axel,Disasi,Disasi,https://resources.premierleague.com/premierleague25/photos/players/110x140/220362.png,2,2526
825,553742,Finlay,Herrick,Herrick,https://resources.premierleague.com/premierleague25/photos/players/110x140/553742.png,1,2526
627,101982,Sam,Johnstone,Johnstone,https://resources.premierleague.com/premierleague25/photos/players/110x140/101982.png,1,2526
628,149065,José,Malheiro de Sá,José Sá,https://resources.premierleague.com/premierleague25/photos/players/110x140/149065.png,1,2526
629,79602,Daniel,Bentley,Bentley,https://resources.premierleague.com/premierleague25/photos/players/110x140/79602.png,1,2526
631,516939,Emmanuel,Agbadou,Agbadou,https://resources.premierleague.com/premierleague25/photos/players/110x140/516939.png,2,2526
632,87835,Matt,Doherty,Doherty,https://resources.premierleague.com/premierleague25/photos/players/110x140/87835.png,2,2526
633,490721,Hugo,Bueno López,H.Bueno,https://resources.premierleague.com/premierleague25/photos/players/110x140/490721.png,2,2526
634,501837,Yerson,Mosquera Valdelamar,Mosquera,https://resources.premierleague.com/premierleague25/photos/players/110x140/501837.png,2,2526
635,483081,Rodrigo,Martins Gomes,R.Gomes,https://resources.premierleague.com/premierleague25/photos/players/110x140/483081.png,2,2526
636,231480,Santiago,Ignacio Bueno,S.Bueno,https://resources.premierleague.com/premierleague25/photos/players/110x140/231480.png,2,2526
637,510362,Toti,Gomes,Toti,https://resources.premierleague.com/premierleague25/photos/players/110x140/510362.png,2,2526
638,441271,Ki-Jana,Hoever,Hoever,https://resources.premierleague.com/premierleague25/photos/players/110x140/441271.png,2,2526
639,560248,Bastien,Meupiyou Menadjou,Meupiyou,https://resources.premierleague.com/premierleague25/photos/players/110x140/560248.png,2,2526
640,641221,Pedro,Cardoso de Lima,Pedro Lima,https://resources.premierleague.com/premierleague25/photos/players/110x140/641221.png,2,2526
641,517179,Alfie,Pond,Pond,https://resources.premierleague.com/premierleague25/photos/players/110x140/517179.png,2,2526
642,184754,Hwang,Hee-chan,Hee Chan,https://resources.premierleague.com/premierleague25/photos/players/110x140/184754.png,3,2526
643,509291,André,Trindade da Costa Neto,André,https://resources.premierleague.com/premierleague25/photos/players/110x140/509291.png,3,2526
644,231057,Jean-Ricner,Bellegarde,Bellegarde,https://resources.premierleague.com/premierleague25/photos/players/110x140/231057.png,3,2526
645,643135,Fer,López González,Fer López,https://resources.premierleague.com/premierleague25/photos/players/110x140/643135.png,3,2526
646,448089,João Victor,Gomes da Silva,J.Gomes,https://resources.premierleague.com/premierleague25/photos/players/110x140/448089.png,3,2526
647,181284,Gonçalo Manuel,Ganchinho Guedes,Guedes,https://resources.premierleague.com/premierleague25/photos/players/110x140/181284.png,3,2526
648,433312,Marshall,Munetsi,Munetsi,https://resources.premierleague.com/premierleague25/photos/players/110x140/433312.png,3,2526
649,476502,Boubacar,Traoré,B.Traore,https://resources.premierleague.com/premierleague25/photos/players/110x140/476502.png,3,2526
650,497606,Tawanda,Chirewa,Chirewa,https://resources.premierleague.com/premierleague25/photos/players/110x140/497606.png,3,2526
651,596054,Tom,Edozie,Edozie,https://resources.premierleague.com/premierleague25/photos/players/110x140/596054.png,3,2526
652,593001,Enso,González Medina,Gonzalez,https://resources.premierleague.com/premierleague25/photos/players/110x140/593001.png,3,2526
653,240299,Joe,Hodge,Hodge,https://resources.premierleague.com/premierleague25/photos/players/110x140/240299.png,3,2526
655,449988,Fábio,Soares Silva,Fábio Silva,https://resources.premierleague.com/premierleague25/photos/players/110x140/449988.png,4,2526
656,429414,Saša,Kalajdžić,Kalajdžić,https://resources.premierleague.com/premierleague25/photos/players/110x140/429414.png,4,2526
657,589507,Leon,Chiwome,Chiwome,https://resources.premierleague.com/premierleague25/photos/players/110x140/589507.png,4,2526
658,531363,Nathan,Fraser,Fraser,https://resources.premierleague.com/premierleague25/photos/players/110x140/531363.png,4,2526
663,230376,Jhon,Arias,J.Arias,https://resources.premierleague.com/premierleague25/photos/players/110x140/230376.png,3,2526
682,497949,David,Møller Wolfe,Møller Wolfe,https://resources.premierleague.com/premierleague25/photos/players/110x140/497949.png,2,2526
695,523705,Jackson,Tchatchoua,Tchatchoua,https://resources.premierleague.com/premierleague25/photos/players/110x140/523705.png,2,2526
709,431248,Ladislav,Krejcí,Krejčí,https://resources.premierleague.com/premierleague25/photos/players/110x140/431248.png,2,2526
720,488213,Tolu,Arokodare,Tolu,https://resources.premierleague.com/premierleague25/photos/players/110x140/488213.png,4,2526
749,647671,Mateus,Mané,Mané,https://resources.premierleague.com/premierleague25/photos/players/110x140/647671.png,4,2526
766,601956,Saheed,Olagunju,Olagunju,https://resources.premierleague.com/premierleague25/photos/players/110x140/601956.png,2,2526
767,605319,Luke,Rawlings,Rawlings,https://resources.premierleague.com/premierleague25/photos/players/110x140/605319.png,3,2526
777,514362,Temple,Ojinnaka,Ojinnaka,https://resources.premierleague.com/premierleague25/photos/players/110x140/514362.png,3,2526
778,589121,Ethan,Sutherland,Sutherland,https://resources.premierleague.com/premierleague25/photos/players/110x140/589121.png,3,2526
809,685628,Jerome,Abbey,Abbey,https://resources.premierleague.com/premierleague25/photos/players/110x140/685628.png,3,2526
816,209041,Angel,Gomes,Angel,https://resources.premierleague.com/premierleague25/photos/players/110x140/209041.png,3,2526
817,155511,Adam,Armstrong,Armstrong,https://resources.premierleague.com/premierleague25/photos/players/110x140/155511.png,4,2526
828,491460,Alfie,Brooks,Brooks,https://resources.premierleague.com/premierleague25/photos/players/110x140/491460.png,1,2526
831,627888,Josh,Gracey,Gracey,https://resources.premierleague.com/premierleague25/photos/players/110x140/627888.png,1,2526
