player_id,player_code,gameweek,fixture_id,name,web_name,position_id,selected_by_percent,value,team_id,opponent_id,h_a,kickoff_time,team_score,opponent_score,minutes,goals_scored,assists,clean_sheets,goals_conceded,yellow_cards,red_cards,bonus,bps,total_points,xG,xA,xGI,xGC,DefCon,ict_index,influence,creativity,threat,in_dreamteam,status,news,corners_indirect_freekicks_order,direct_freekicks_order,penalties_order,season
649,476502,32,320,Boubacar Traoré,B.Traore,3,0.0,5.0,20,19,Away,2026-04-10T19:00:00Z,0,4,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,False,u,Has joined FC Metz on loan for the rest of the season.,,,,2526
650,497606,32,320,Tawanda Chirewa,Chirewa,3,0.2,4.3,20,19,Away,2026-04-10T19:00:00Z,0,4,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,False,u,has joined Barnsley on loan for the rest of the season.,,,,2526
651,596054,32,320,Tom Edozie,Edozie,3,0.4,4.3,20,19,Away,2026-04-10T19:00:00Z,0,4,5,0,0,0,0,0,0,0,2,1,0.06,0.0,0.06,0.0,1,0.6,0.0,0.3,6.0,False,a,,,,,2526
652,593001,32,320,Enso González Medina,Gonzalez,3,1.3,4.3,20,19,Away,2026-04-10T19:00:00Z,0,4,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,False,a,,,,,2526
653,240299,32,320,Joe Hodge,Hodge,3,0.0,4.5,20,19,Away,2026-04-10T19:00:00Z,0,4,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,False,u,Signed by CD Tondela,,,,2526
654,247412,32,315,Jørgen Strand Larsen,Strand Larsen,4,1.7,6.0,8,15,Home,2026-04-12T13:00:00Z,2,1,64,0,0,0,1,0,0,0,7,2,0.02,0.02,0.04,1.12,5,1.0,1.2,5.2,4.0,False,a,,,,,2526
655,449988,32,320,Fábio Soares Silva,Fábio Silva,4,0.2,4.9,20,19,Away,2026-04-10T19:00:00Z,0,4,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,False,u,has joined Borussia Dortmund permanently.,,,,2526
656,429414,32,320,Saša Kalajdžić,Kalajdžić,4,0.0,4.9,20,19,Away,2026-04-10T19:00:00Z,0,4,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,False,u,has joined LASK on loan for the rest of the season.,,,,2526
657,589507,32,320,Leon Chiwome,Chiwome,4,0.0,4.4,20,19,Away,2026-04-10T19:00:00Z,0,4,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,False,a,,,,,2526
658,531363,32,320,Nathan Fraser,Fraser,4,1.8,4.2,20,19,Away,2026-04-10T19:00:00Z,0,4,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,False,a,,,,,2526
